"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
181,"6","Very safe","2024-02-23T12:09:28.776771Z",43946,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame15000.jpg",2.025,"2024-02-23T12:09:28.776791Z"
182,"6","Very safe","2024-02-23T12:09:30.533633Z",43947,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame15600.jpg",1.389,"2024-02-23T12:09:30.533663Z"
183,"6","Safe","2024-02-23T12:09:33.499698Z",43948,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame16050.jpg",2.609,"2024-02-23T12:09:33.499724Z"
184,"6","Very safe","2024-02-23T12:09:36.702305Z",43949,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame16650.jpg",2.82,"2024-02-23T12:09:36.702338Z"
185,"6","Safe","2024-02-23T12:09:39.188198Z",43950,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame17400.jpg",2.093,"2024-02-23T12:09:39.188225Z"
186,"6","Very safe","2024-02-23T12:09:41.897029Z",43951,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame18450.jpg",2.42,"2024-02-23T12:09:41.897053Z"
187,"6","Very safe","2024-02-23T12:09:44.251658Z",43952,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame18900.jpg",1.937,"2024-02-23T12:09:44.251682Z"
188,"6","Very safe","2024-02-23T12:09:46.092052Z",43953,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame19200.jpg",1.517,"2024-02-23T12:09:46.092079Z"
189,"6","Safe","2024-02-23T12:09:48.743057Z",43954,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame19950.jpg",2.35,"2024-02-23T12:09:48.743078Z"
190,"6","Safe","2024-02-23T12:09:51.321261Z",43955,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame20250.jpg",2.251,"2024-02-23T12:09:51.321287Z"
191,"6","Unsafe","2024-02-23T12:09:53.983540Z",43956,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame21000.jpg",2.252,"2024-02-23T12:09:53.983569Z"
192,"6","Very unsafe","2024-02-23T12:09:56.257229Z",43957,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame2550.jpg",1.837,"2024-02-23T12:09:56.257273Z"
193,"6","Very safe","2024-02-23T12:09:58.178043Z",43958,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame3300.jpg",1.5,"2024-02-23T12:09:58.178070Z"
194,"6","Unsafe","2024-02-23T12:10:02.778075Z",43959,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame4050.jpg",4.29,"2024-02-23T12:10:02.778090Z"
195,"6","Unsafe","2024-02-23T12:10:04.795725Z",43960,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame4650.jpg",1.692,"2024-02-23T12:10:04.795751Z"
196,"6","Safe","2024-02-23T12:10:09.550383Z",43961,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame5400.jpg",4.339,"2024-02-23T12:10:09.550399Z"
197,"6","Safe","2024-02-23T12:10:13.847771Z",43962,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame6450.jpg",3.867,"2024-02-23T12:10:13.847797Z"
198,"6","Safe","2024-02-23T12:10:16.199931Z",43963,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame6900.jpg",2.043,"2024-02-23T12:10:16.199955Z"
199,"6","Very safe","2024-02-23T12:10:18.455065Z",43964,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame7200.jpg",1.923,"2024-02-23T12:10:18.455089Z"
200,"6","Unsafe","2024-02-23T12:10:23.065197Z",43965,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame750.jpg",4.279,"2024-02-23T12:10:23.065222Z"
201,"6","Very safe","2024-02-23T12:10:25.520103Z",43966,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame7950.jpg",2.122,"2024-02-23T12:10:25.520140Z"
202,"6","Safe","2024-02-23T12:10:28.796513Z",43967,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame8250.jpg",2.851,"2024-02-23T12:10:28.796539Z"
203,"6","Safe","2024-02-23T12:10:30.644258Z",43968,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame9000.jpg",1.438,"2024-02-23T12:10:30.644288Z"
204,"6","Very safe","2024-02-23T12:10:32.700117Z",43969,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010053_frame9600.jpg",1.716,"2024-02-23T12:10:32.700145Z"
205,"6","Very unsafe","2024-02-23T12:10:35.447722Z",43970,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame0.jpg",2.363,"2024-02-23T12:10:35.447747Z"
206,"6","Safe","2024-02-23T12:10:39.354483Z",43971,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame10350.jpg",3.594,"2024-02-23T12:10:39.354507Z"
207,"6","Safe","2024-02-23T12:10:41.391292Z",43972,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame10800.jpg",1.687,"2024-02-23T12:10:41.391318Z"
208,"6","Safe","2024-02-23T12:10:46.619058Z",43973,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame11100.jpg",4.84,"2024-02-23T12:10:46.619082Z"
209,"6","Unsafe","2024-02-23T12:10:52.347830Z",43974,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame11700.jpg",5.342,"2024-02-23T12:10:52.347856Z"
210,"6","Safe","2024-02-23T12:11:00.634146Z",43975,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame11850.jpg",7.914,"2024-02-23T12:11:00.634166Z"
211,"6","Very safe","2024-02-23T12:11:05.463590Z",43976,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame12150.jpg",4.466,"2024-02-23T12:11:05.463613Z"
212,"6","Very safe","2024-02-23T12:11:09.656225Z",43977,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame12750.jpg",3.777,"2024-02-23T12:11:09.656250Z"
213,"6","Very unsafe","2024-02-23T12:11:13.337818Z",43978,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame13500.jpg",3.102,"2024-02-23T12:11:13.337842Z"
214,"6","Very unsafe","2024-02-23T12:11:16.516321Z",43979,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame150.jpg",2.84,"2024-02-23T12:11:16.516349Z"
215,"6","Very safe","2024-02-23T12:13:48.379983Z",43980,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame1500.jpg",151.467,"2024-02-23T12:13:48.380006Z"
216,"6","Safe","2024-02-23T12:13:52.160576Z",43981,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame15000.jpg",3.479,"2024-02-23T12:13:52.160602Z"
217,"6","Very safe","2024-02-23T12:13:57.081732Z",43982,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame16050.jpg",4.576,"2024-02-23T12:13:57.081760Z"
218,"6","Safe","2024-02-23T12:14:01.467421Z",43983,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame16650.jpg",4.052,"2024-02-23T12:14:01.467445Z"
219,"6","Very safe","2024-02-23T12:14:03.732663Z",43984,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame17400.jpg",1.883,"2024-02-23T12:14:03.732690Z"
220,"6","Very safe","2024-02-23T12:14:07.220731Z",43985,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame18450.jpg",3.156,"2024-02-23T12:14:07.220761Z"
221,"6","Very safe","2024-02-23T12:14:10.187414Z",43986,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame18900.jpg",2.553,"2024-02-23T12:14:10.187438Z"
222,"6","Very safe","2024-02-23T12:14:12.955527Z",43987,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame19200.jpg",1.951,"2024-02-23T12:14:12.955548Z"
223,"6","Very safe","2024-02-23T12:14:15.521498Z",43988,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame19950.jpg",2.185,"2024-02-23T12:14:15.521524Z"
224,"6","Safe","2024-02-23T12:14:19.502400Z",43989,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame20250.jpg",3.578,"2024-02-23T12:14:19.502426Z"
225,"6","Very safe","2024-02-23T12:14:22.298101Z",43990,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame21000.jpg",2.459,"2024-02-23T12:14:22.298130Z"
226,"6","Unsafe","2024-02-23T12:14:30.150215Z",43991,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame2550.jpg",7.512,"2024-02-23T12:14:30.150245Z"
227,"6","Very unsafe","2024-02-23T12:14:34.885826Z",43992,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame3300.jpg",4.415,"2024-02-23T12:14:34.885853Z"
228,"6","Safe","2024-02-23T12:14:39.691053Z",43993,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame4050.jpg",4.499,"2024-02-23T12:14:39.691087Z"
229,"6","Safe","2024-02-23T12:14:42.542499Z",43994,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame4650.jpg",2.504,"2024-02-23T12:14:42.542523Z"
230,"6","Safe","2024-02-23T12:14:44.994404Z",43995,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame5400.jpg",2.103,"2024-02-23T12:14:44.994436Z"
231,"6","Safe","2024-02-23T12:14:48.481697Z",43996,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame6450.jpg",3.094,"2024-02-23T12:14:48.481726Z"
232,"6","Safe","2024-02-23T12:14:51.549816Z",43997,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame6900.jpg",2.677,"2024-02-23T12:14:51.549843Z"
233,"6","Very safe","2024-02-23T12:14:55.340548Z",43998,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame7200.jpg",3.468,"2024-02-23T12:14:55.340576Z"
234,"6","Very unsafe","2024-02-23T12:14:59.937478Z",43999,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame750.jpg",4.289,"2024-02-23T12:14:59.937507Z"
235,"6","Safe","2024-02-23T12:15:04.557167Z",44000,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame7950.jpg",4.321,"2024-02-23T12:15:04.557200Z"
236,"6","Safe","2024-02-23T12:15:08.152302Z",44001,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame8250.jpg",3.177,"2024-02-23T12:15:08.152335Z"
237,"6","Very safe","2024-02-23T12:15:12.651136Z",44002,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame9000.jpg",4.119,"2024-02-23T12:15:12.651162Z"
238,"6","Safe","2024-02-23T12:15:18.586276Z",44003,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010054_frame9600.jpg",5.548,"2024-02-23T12:15:18.586301Z"
239,"6","Very unsafe","2024-02-23T12:15:34.919517Z",44004,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame1050.jpg",15.973,"2024-02-23T12:15:34.919543Z"
240,"6","Very unsafe","2024-02-23T12:16:01.654000Z",44005,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame10800.jpg",26.377,"2024-02-23T12:16:01.654025Z"
241,"6","Very unsafe","2024-02-23T12:16:03.752873Z",44006,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame11100.jpg",1.75,"2024-02-23T12:16:03.752900Z"
242,"6","Very unsafe","2024-02-23T12:16:05.703721Z",44007,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame11850.jpg",1.523,"2024-02-23T12:16:05.703743Z"
243,"6","Unsafe","2024-02-23T12:16:09.695910Z",44008,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame12150.jpg",3.667,"2024-02-23T12:16:09.695938Z"
244,"6","Very unsafe","2024-02-23T12:16:12.455491Z",44009,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame12750.jpg",2.395,"2024-02-23T12:16:12.455518Z"
245,"6","Unsafe","2024-02-23T12:16:15.526639Z",44010,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame13500.jpg",2.6,"2024-02-23T12:16:15.526664Z"
246,"6","Unsafe","2024-02-23T12:16:20.650181Z",44011,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame14250.jpg",4.783,"2024-02-23T12:16:20.650209Z"
247,"6","Very unsafe","2024-02-23T12:16:23.414427Z",44012,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame150.jpg",2.387,"2024-02-23T12:16:23.414453Z"
248,"6","Very unsafe","2024-02-23T12:16:25.293421Z",44013,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame15000.jpg",1.572,"2024-02-23T12:16:25.293456Z"
249,"6","Very unsafe","2024-02-23T12:16:26.999384Z",44014,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame15600.jpg",1.4,"2024-02-23T12:16:26.999419Z"
250,"6","Very unsafe","2024-02-23T12:16:28.946405Z",44015,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame16050.jpg",1.571,"2024-02-23T12:16:28.946431Z"
251,"6","Safe","2024-02-23T12:16:32.231221Z",44016,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame1650.jpg",2.919,"2024-02-23T12:16:32.231250Z"
252,"6","Unsafe","2024-02-23T12:16:34.432550Z",44017,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame16650.jpg",1.81,"2024-02-23T12:16:34.432586Z"
253,"6","Unsafe","2024-02-23T12:16:37.139168Z",44018,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame17400.jpg",2.323,"2024-02-23T12:16:37.139192Z"
254,"6","Very unsafe","2024-02-23T12:16:39.584937Z",44019,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame18450.jpg",2.122,"2024-02-23T12:16:39.584964Z"
255,"6","Very unsafe","2024-02-23T12:16:41.233370Z",44020,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame18900.jpg",1.34,"2024-02-23T12:16:41.233397Z"
256,"6","Very unsafe","2024-02-23T12:16:43.078859Z",44021,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame19200.jpg",1.463,"2024-02-23T12:16:43.078889Z"
257,"6","Very unsafe","2024-02-23T12:16:44.738260Z",44022,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame19950.jpg",1.343,"2024-02-23T12:16:44.738303Z"
258,"6","Very unsafe","2024-02-23T12:16:46.699809Z",44023,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame21000.jpg",1.548,"2024-02-23T12:16:46.699836Z"
259,"6","Very safe","2024-02-23T12:16:50.101324Z",44024,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame2400.jpg",3.014,"2024-02-23T12:16:50.101349Z"
260,"6","Safe","2024-02-23T12:16:54.238784Z",44025,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame3450.jpg",3.748,"2024-02-23T12:16:54.238811Z"
261,"6","Safe","2024-02-23T12:17:05.596252Z",44026,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame3900.jpg",10.936,"2024-02-23T12:17:05.596271Z"
262,"6","Very unsafe","2024-02-23T12:17:11.030446Z",44027,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame4500.jpg",5.06,"2024-02-23T12:17:11.030474Z"
263,"6","Very unsafe","2024-02-23T12:17:13.080635Z",44028,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame5550.jpg",1.579,"2024-02-23T12:17:13.080664Z"
264,"6","Very unsafe","2024-02-23T12:17:15.101784Z",44029,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame6300.jpg",1.7,"2024-02-23T12:17:15.101823Z"
265,"6","Unsafe","2024-02-23T12:17:17.274806Z",44030,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame7350.jpg",1.752,"2024-02-23T12:17:17.274831Z"
266,"6","Safe","2024-02-23T12:17:19.837032Z",44031,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame7800.jpg",2.129,"2024-02-23T12:17:19.837061Z"
267,"6","Safe","2024-02-23T12:17:21.681186Z",44032,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame8100.jpg",1.522,"2024-02-23T12:17:21.681214Z"
268,"6","Unsafe","2024-02-23T12:17:24.136444Z",44033,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame8700.jpg",2.083,"2024-02-23T12:17:24.136469Z"
269,"6","Unsafe","2024-02-23T12:17:26.403156Z",44034,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame8850.jpg",1.929,"2024-02-23T12:17:26.403181Z"
270,"6","Unsafe","2024-02-23T12:17:28.231033Z",44035,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame9150.jpg",1.493,"2024-02-23T12:17:28.231065Z"
271,"6","Safe","2024-02-23T12:17:32.131748Z",44036,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010055_frame9750.jpg",3.483,"2024-02-23T12:17:32.131779Z"
272,"6","Unsafe","2024-02-23T12:17:37.242703Z",44037,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame1050.jpg",4.723,"2024-02-23T12:17:37.242730Z"
273,"6","Unsafe","2024-02-23T12:17:40.932504Z",44038,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame1650.jpg",3.307,"2024-02-23T12:17:40.932530Z"
274,"6","Unsafe","2024-02-23T12:17:42.773112Z",44039,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame2400.jpg",1.486,"2024-02-23T12:17:42.773141Z"
275,"6","Safe","2024-02-23T12:17:44.926829Z",44040,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame3450.jpg",1.841,"2024-02-23T12:17:44.926856Z"
276,"6","Safe","2024-02-23T12:17:47.182126Z",44041,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame3900.jpg",1.897,"2024-02-23T12:17:47.182154Z"
277,"6","Unsafe","2024-02-23T12:17:50.756889Z",44042,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame4500.jpg",3.214,"2024-02-23T12:17:50.756923Z"
278,"6","Safe","2024-02-23T12:17:58.833646Z",44043,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame5550.jpg",7.618,"2024-02-23T12:17:58.833662Z"
279,"6","Very safe","2024-02-23T12:18:04.464823Z",44044,"/data/local-files/?d=Users/admin/environments/label-studio/gopro_videos/batch_1/GX010056_frame600.jpg",5.338,"2024-02-23T12:18:04.464847Z"
